ticker,Option Open Date,Spot Price,Option Strike,Option Initial Price,Option Final Price,Option Close Date,Options PNL,lot_size,Options SL,Re-entry,Reentry Count,Nifty Spot Price,Nifty Option Strike,Nifty Option Final Price,Nifty Option Initial Price,Nifty Option Close Date,Nifty lot_size,Nifty Options PNL,Option SL,,
UPL.EQ-NSE,04-02-2022,766,750,13.25,26.5,14-02-2022,-12471.60574,913.8381201,0,FALSE,0,17516.3,17350,608.75,215.1,0,39.96277753,-15402.11403,Intraday SL Hit,-100.00%,183.01%
UPL.EQ-NSE,11-03-2022,724.4,710,16.1,0.05,31-03-2022,15353.32689,966.316952,0,FALSE,0,16630.45,16450,0.05,290.35,0,42.09146475,12341.38583,No SL Hit,99.69%,-99.98%
UPL.EQ-NSE,08-04-2022,810,790,14,0.15,28-04-2022,11846.85185,864.1975309,0,FALSE,0,17784.35,17600,354.85,164,0,39.36044893,-7307.71999,No SL Hit,98.93%,116.37%
UPL.EQ-NSE,06-05-2022,787.7,770,18.6,23.25,26-05-2022,-4504.189412,888.6631966,0,FALSE,0,16411.25,16250,79.15,229.85,0,42.65366745,6559.707518,No SL Hit,-25.00%,-65.56%
UPL.EQ-NSE,10-06-2022,733.95,720,15,30,16-06-2022,-14735.33619,953.743443,0,FALSE,0,16201.8,16050,753.5,213.7,0,43.20507598,-22904.22052,Intraday SL Hit,-100.00%,252.60%
UPL.EQ-NSE,08-07-2022,689.5,670,13.9,0.05,28-07-2022,13919.28934,1015.228426,0,FALSE,0,16220.6,16050,0.05,186.55,0,43.15500043,8128.934811,No SL Hit,99.64%,-99.97%
UPL.EQ-NSE,05-08-2022,742.5,730,15.2,0.05,25-08-2022,14139.05724,942.7609428,0,FALSE,0,17397.5,17200,0.05,186,0,40.23566604,7556.680558,No SL Hit,99.67%,-99.97%
UPL.EQ-NSE,09-09-2022,741.9,730,16.8,33.6,16-09-2022,-16326.72867,943.5233859,0,FALSE,0,17833.35,17650,304.1,189.5,0,39.25229976,-4304.564201,Intraday SL Hit,-100.00%,60.47%
UPL.EQ-NSE,07-10-2022,690,680,15.85,0.05,27-10-2022,15867.68116,1014.492754,0,FALSE,0,17314.65,17100,0.05,194.05,0,40.42819231,7921.54043,No SL Hit,99.68%,-99.97%
UPL.EQ-NSE,04-11-2022,739,720,8.5,0.05,24-11-2022,7923.071719,947.2259811,0,FALSE,0,18117.15,17900,0.05,126.9,0,38.63742366,4950.2074,No SL Hit,99.41%,-99.96%
UPL.EQ-NSE,09-12-2022,763.8,750,9.15,18.3,22-12-2022,-8637.274156,916.4702802,0,FALSE,0,18496.6,18300,206.95,102,0,37.8447931,-3854.889547,Intraday SL Hit,-100.00%,102.89%
UPL.EQ-NSE,06-01-2023,718.05,700,8.8,0.05,25-01-2023,8443.771325,974.8624748,0,FALSE,0,17859.45,0,0,0,0,0,0,No SL Hit,99.43%,0.00%
UPL.EQ-NSE,03-02-2023,713.3,700,10.65,0.05,23-02-2023,10297.35034,981.3542689,0,FALSE,0,17854.05,17650,138.55,137.85,0,39.20679062,80.92281583,No SL Hit,99.53%,0.51%
UPL.EQ-NSE,10-03-2023,713.1,700,9.4,18.8,14-03-2023,-9504.136867,981.629505,0,FALSE,0,17412.9,17250,267,120,0,40.20008155,-5753.837672,Intraday SL Hit,-100.00%,122.50%
UPL.EQ-NSE,10-04-2023,735.3,720,6.75,13.5,25-04-2023,-6618.72705,951.9923841,0,FALSE,0,17624.05,17500,4.3,97.9,0,39.71845291,3758.239451,Intraday SL Hit,-100.00%,-95.61%
UPL.EQ-NSE,05-05-2023,716,700,13.9,27.8,12-05-2023,-13997.06704,977.6536313,0,FALSE,0,18069,17900,30.95,97.75,0,38.74038408,2637.716531,Intraday SL Hit,-100.00%,-68.34%
UPL.EQ-NSE,09-06-2023,679.45,670,10.4,0.05,28-06-2023,10555.37567,1030.245051,0,FALSE,0,18563.4,18450,0.05,96,0,37.70860941,3654.360193,No SL Hit,99.52%,-99.95%
UPL.EQ-NSE,07-07-2023,662.45,650,9.9,19.8,11-07-2023,-10775.00189,1056.683523,0,FALSE,0,19331.8,19200,55.3,113.6,0,36.20976836,2172.187794,Intraday SL Hit,-100.00%,-51.32%
UPL.EQ-NSE,11-08-2023,598.65,590,8.5,0.05,31-08-2023,9780.58966,1169.297586,0,FALSE,0,19428.3,19300,45.6,90.6,0,36.02991512,1670.418925,No SL Hit,99.41%,-49.67%
UPL.EQ-NSE,08-09-2023,607.1,600,8.15,0.05,28-09-2023,9244.934937,1153.022566,0,FALSE,0,19819.95,19700,175.85,102.5,0,35.31794984,-2492.264108,No SL Hit,99.39%,71.56%
UPL.EQ-NSE,06-10-2023,612,605,8.3,16.6,23-10-2023,-9778.267974,1143.79085,0,FALSE,0,19653.5,19550,295,118.75,0,35.61706566,-6130.142214,Intraday SL Hit,-100.00%,148.42%
UPL.EQ-NSE,10-11-2023,548.5,540,5.9,0.05,30-11-2023,7389.881495,1276.20784,0,FALSE,0,19425.35,19350,0.05,100.3,0,36.03538675,3648.709032,No SL Hit,99.15%,-99.95%
UPL.EQ-NSE,08-12-2023,585.6,575,8,0.05,28-12-2023,9406.847678,1195.355191,0,FALSE,0,20969.4,20850,0.05,104.7,0,33.38197564,3528.39137,No SL Hit,99.38%,-99.95%
UPL.EQ-NSE,05-01-2024,581.85,575,10.9,21.8,08-01-2024,-13506.74572,1203.059208,0,FALSE,0,21710.8,21600,250,162.1,0,32.2420178,-2701.204009,Intraday SL Hit,-100.00%,54.23%
UPL.EQ-NSE,09-02-2024,459.5,450,7,0.05,29-02-2024,10480.19587,1523.394995,0,FALSE,0,21782.5,21650,0.05,202.25,0,32.1358889,6562.887639,No SL Hit,99.29%,-99.98%
UPL.EQ-NSE,11-03-2024,477,470,8.35,16.7,13-03-2024,-12621.27883,1467.505241,0,FALSE,0,22332.65,22250,341.85,184.45,0,31.34424262,-4768.61904,Intraday SL Hit,-100.00%,85.33%
UPL.EQ-NSE,05-04-2024,494.25,485,8.6,17.2,19-04-2024,-12545.47294,1416.287304,0,FALSE,0,22513.7,22400,312.75,146,0,31.09217943,-5041.985547,Intraday SL Hit,-100.00%,114.21%
UPL.EQ-NSE,10-05-2024,501,490,13.3,0.05,30-05-2024,18326.44711,1397.205589,0,FALSE,0,22055.2,21950,0.05,200,0,31.73854692,6409.615419,No SL Hit,99.62%,-99.98%
UPL.EQ-NSE,07-06-2024,539.5,530,9.55,0.05,27-06-2024,12201.66821,1297.497683,0,FALSE,0,23290.15,23100,0.05,240.15,0,30.05562437,7288.549022,No SL Hit,99.48%,-99.98%
TATACONSUM.EQ-NSE,27-02-2020,363,320,0.05,3.4,28-02-2020,-6526.584022,1928.374656,0,FALSE,0,11633.3,10150,0,0.1,0,60.17209218,0,Overnight SL Hit,-6700.00%,-100.00%
TATACONSUM.EQ-NSE,13-04-2020,303.7,300,15.5,0.05,30-04-2020,35252.38722,2304.906157,0,FALSE,0,8993.85,8800,0.05,290.1,0,77.83096227,22800.69714,No SL Hit,99.68%,-99.98%
TATACONSUM.EQ-NSE,08-05-2020,348.8,340,12.5,0.05,28-05-2020,24733.80161,2006.880734,0,FALSE,0,9251.5,9050,0.05,222.9,0,75.66340593,17030.28158,No SL Hit,99.60%,-99.98%
TATACONSUM.EQ-NSE,05-06-2020,380,370,8.8,0.05,25-06-2020,15955.39474,1842.105263,0,FALSE,0,10142.15,9950,0.05,162,0,69.01889639,11289.45539,No SL Hit,99.43%,-99.97%
TATACONSUM.EQ-NSE,10-07-2020,430.6,420,8.5,17,16-07-2020,-14232.46633,1625.638644,0,FALSE,0,10768.05,10550,170,130,0,65.00712757,-2405.26372,Overnight SL Hit,-100.00%,30.77%
TATACONSUM.EQ-NSE,07-08-2020,516.8,500,11,0.05,27-08-2020,14681.98529,1354.489164,0,FALSE,0,11214.05,10950,0.05,100.15,0,62.42169421,6310.958128,No SL Hit,99.55%,-99.95%
TATACONSUM.EQ-NSE,04-09-2020,568,550,10.95,21.9,07-09-2020,-13899.55986,1232.394366,0,FALSE,0,11333.85,11100,96.75,119.55,0,61.76189027,1541.762067,Intraday SL Hit,-100.00%,-19.07%
TATACONSUM.EQ-NSE,09-10-2020,472.75,460,12.8,0.05,29-10-2020,18688.63035,1480.698043,0,FALSE,0,11914.2,11650,0.05,98,0,58.75342029,5812.505246,No SL Hit,99.61%,-99.95%
TATACONSUM.EQ-NSE,06-11-2020,503.2,490,14.05,0.05,26-11-2020,19279.21304,1391.096979,0,FALSE,0,12263.55,12000,0.05,118.5,0,57.07971998,6828.76084,No SL Hit,99.64%,-99.96%
TATACONSUM.EQ-NSE,11-12-2020,575,560,13.1,0.05,31-12-2020,15726.86957,1217.391304,0,FALSE,0,13513.85,13200,0.05,99,0,51.79871021,5176.788998,No SL Hit,99.62%,-99.95%
TATACONSUM.EQ-NSE,08-01-2021,608,590,13.55,27.1,27-01-2021,-16068.33882,1151.315789,0,FALSE,0,14347.25,14050,106.3,126.75,0,48.78983777,1111.456899,Intraday SL Hit,-100.00%,-16.13%
TATACONSUM.EQ-NSE,05-02-2021,592.95,570,13.85,0.05,25-02-2021,16127.32945,1180.537988,0,FALSE,0,14924.25,14600,0.05,161.95,0,46.90352949,7669.665142,No SL Hit,99.64%,-99.97%
TATACONSUM.EQ-NSE,05-03-2021,623.6,600,13.3,0.05,25-03-2021,14723.46055,1122.514432,0,FALSE,0,14938.1,14600,275.05,207,0,46.86004244,-2962.937054,No SL Hit,99.62%,32.87%
TATACONSUM.EQ-NSE,09-04-2021,684.8,670,12.75,25.5,12-04-2021,-13423.99241,1022.196262,0,FALSE,0,14834.85,14650,448.25,160,0,47.18618658,-13314.4083,Intraday SL Hit,-100.00%,180.16%
TATACONSUM.EQ-NSE,07-05-2021,629.95,620,14.5,0.05,27-05-2021,15895.15041,1111.199302,0,FALSE,0,14823.15,14650,0.1,196.35,0,47.22343092,9360.368748,No SL Hit,99.66%,-99.95%
TATACONSUM.EQ-NSE,04-06-2021,685.55,670,10.4,0.1,24-06-2021,10409.88987,1021.077967,0,FALSE,0,15670.25,15500,0.05,118,0,44.67063384,5321.634945,No SL Hit,99.04%,-99.96%
TATACONSUM.EQ-NSE,09-07-2021,766.8,750,8.95,1,29-07-2021,7166.601461,912.8847157,0,FALSE,0,15689.8,15550,0.05,109.3,0,44.61497278,4922.972249,No SL Hit,88.83%,-99.95%
TATACONSUM.EQ-NSE,06-08-2021,780,760,8.55,17.1,11-08-2021,-7903.269231,897.4358974,0,FALSE,0,16238.2,16050,69.75,90.55,0,43.10822628,965.7535934,Intraday SL Hit,-100.00%,-22.97%
TATACONSUM.EQ-NSE,13-09-2021,880.9,870,15,31.25,24-09-2021,-13280.45181,794.6418436,0,FALSE,0,17355.3,17200,14.45,111.3,0,40.33350043,3957.018893,Overnight SL Hit,-108.33%,-87.02%
TATACONSUM.EQ-NSE,08-10-2021,818,800,13.9,0.05,28-10-2021,11732.70171,855.7457213,0,FALSE,0,17895.2,17750,0.05,163.5,0,39.11663463,6457.589186,No SL Hit,99.64%,-99.97%
TATACONSUM.EQ-NSE,08-11-2021,835,820,9.65,19.3,24-11-2021,-8332.51497,838.3233533,0,FALSE,0,18068.55,17900,539.05,127.9,0,38.74134892,-15670.12018,Intraday SL Hit,-100.00%,321.46%
TATACONSUM.EQ-NSE,10-12-2021,770.8,760,13.2,26.4,14-12-2021,-12347.17177,908.1473793,0,FALSE,0,17511.3,17350,230,151.05,0,39.9741881,-3003.640506,Intraday SL Hit,-100.00%,52.27%
TATACONSUM.EQ-NSE,07-01-2022,738.15,730,13.75,27.5,24-01-2022,-13430.5358,948.3167378,0,FALSE,0,17812.7,17650,554.6,176.25,0,39.29780438,-14581.11628,Intraday SL Hit,-100.00%,214.67%
TATACONSUM.EQ-NSE,04-02-2022,732.5,720,15.6,31.2,08-02-2022,-15355.08532,955.6313993,0,FALSE,0,17516.3,17350,309.25,215.1,0,39.96277753,-3552.95068,Intraday SL Hit,-100.00%,43.77%
TATACONSUM.EQ-NSE,11-03-2022,716,700,12.55,0.05,31-03-2022,12097.48603,977.6536313,0,FALSE,0,16630.45,16450,0.05,290.35,0,42.09146475,12341.38583,No SL Hit,99.60%,-99.98%
TATACONSUM.EQ-NSE,08-04-2022,816.5,800,15,0.15,28-04-2022,12601.28598,857.31782,0,FALSE,0,17784.35,17600,354.85,164,0,39.36044893,-7307.71999,No SL Hit,99.00%,116.37%
TATACONSUM.EQ-NSE,06-05-2022,764.05,750,16.1,32.2,19-05-2022,-15192.85387,916.1704077,0,FALSE,0,16411.25,16250,509.35,229.85,0,42.65366745,-11606.40414,Intraday SL Hit,-100.00%,121.60%
TATACONSUM.EQ-NSE,10-06-2022,757,740,15.15,30.3,16-06-2022,-14429.52444,924.7027741,0,FALSE,0,16201.8,16050,753.5,213.7,0,43.20507598,-22904.22052,Intraday SL Hit,-100.00%,252.60%
TATACONSUM.EQ-NSE,08-07-2022,759.9,750,12.3,0.1,28-07-2022,11124.09528,921.1738387,0,FALSE,0,16220.6,16050,0.05,186.55,0,43.15500043,8128.934811,No SL Hit,99.19%,-99.97%
TATACONSUM.EQ-NSE,05-08-2022,784.85,770,14.4,0.05,25-08-2022,12669.74581,891.8901701,0,FALSE,0,17397.5,17200,0.05,186,0,40.23566604,7556.680558,No SL Hit,99.65%,-99.97%
TATACONSUM.EQ-NSE,09-09-2022,815.4,800,14.9,29.8,16-09-2022,-13175.00613,858.4743684,0,FALSE,0,17833.35,17650,304.1,189.5,0,39.25229976,-4304.564201,Intraday SL Hit,-100.00%,60.47%
TATACONSUM.EQ-NSE,07-10-2022,781.2,770,13,26,10-10-2022,-11998.20789,896.0573477,0,FALSE,0,17314.65,17100,216.05,194.05,0,40.42819231,-723.6242142,Intraday SL Hit,-100.00%,11.34%
TATACONSUM.EQ-NSE,04-11-2022,766,750,7.85,0.05,24-11-2022,7055.744125,913.8381201,0,FALSE,0,18117.15,17900,0.05,126.9,0,38.63742366,4950.2074,No SL Hit,99.36%,-99.96%
TATACONSUM.EQ-NSE,09-12-2022,801.25,790,7,14,23-12-2022,-6298.907956,873.6349454,0,FALSE,0,18496.6,18300,432.05,102,0,37.8447931,-12288.56384,Intraday SL Hit,-100.00%,323.58%
TATACONSUM.EQ-NSE,06-01-2023,762.7,750,8.1,16.2,25-01-2023,-7657.139111,917.7920545,0,FALSE,0,17859.45,0,0,0,0,0,0,Intraday SL Hit,-100.00%,0.00%
TATACONSUM.EQ-NSE,03-02-2023,725,710,7.4,0.1,23-02-2023,6975.862069,965.5172414,0,FALSE,0,17854.05,17650,138.55,137.85,0,39.20679062,80.92281583,No SL Hit,98.65%,0.51%
TATACONSUM.EQ-NSE,10-03-2023,705.1,690,6.5,0.05,29-03-2023,6338.320806,992.7669834,0,FALSE,0,17412.9,17250,168.9,120,0,40.20008155,-1849.645952,No SL Hit,99.23%,40.75%
TATACONSUM.EQ-NSE,10-04-2023,721.95,710,4.25,8.5,18-04-2023,-4244.407507,969.5962324,0,FALSE,0,17624.05,17500,47,97.9,0,39.71845291,2079.221291,Intraday SL Hit,-100.00%,-51.99%
TATACONSUM.EQ-NSE,05-05-2023,777,765,6.55,0.05,25-05-2023,5796.396396,900.9009009,0,FALSE,0,18069,17900,0.05,97.75,0,38.74038408,3822.823621,No SL Hit,99.24%,-99.95%
TATACONSUM.EQ-NSE,09-06-2023,801,790,6.85,0.05,28-06-2023,5882.27216,873.9076155,0,FALSE,0,18563.4,18450,0.05,96,0,37.70860941,3654.360193,No SL Hit,99.27%,-99.95%
TATACONSUM.EQ-NSE,07-07-2023,834,825,12.55,0.05,27-07-2023,10385.85132,839.3285372,0,FALSE,0,19331.8,19200,0.05,113.6,0,36.20976836,4152.771599,No SL Hit,99.60%,-99.96%
TATACONSUM.EQ-NSE,11-08-2023,835.8,825,6.5,0.05,31-08-2023,5347.152429,837.520938,0,FALSE,0,19428.3,19300,45.6,90.6,0,36.02991512,1670.418925,No SL Hit,99.23%,-49.67%
TATACONSUM.EQ-NSE,08-09-2023,852.95,840,7.95,0.05,28-09-2023,6417.726713,820.6811654,0,FALSE,0,19819.95,19700,175.85,102.5,0,35.31794984,-2492.264108,No SL Hit,99.37%,71.56%
TATACONSUM.EQ-NSE,06-10-2023,874.9,865,9.25,0.05,26-10-2023,7286.432735,800.091439,0,FALSE,0,19653.5,19550,694.95,118.75,0,35.61706566,-20232.73717,No SL Hit,99.46%,485.22%
